assembly,rid,parent_kind,parent_type,member_name,feature_tags
Auto_ThanLong_obfusca.exe,530,TypeRef,System.Drawing.Image,get_VerticalResolution,
Auto_ThanLong_obfusca.exe,531,TypeRef,System.Drawing.Bitmap,SetResolution,
Auto_ThanLong_obfusca.exe,532,TypeRef,System.Drawing.Graphics,FromImage,
Auto_ThanLong_obfusca.exe,533,TypeRef,System.Drawing.Graphics,set_CompositingMode,
Auto_ThanLong_obfusca.exe,534,TypeRef,System.Drawing.Graphics,set_CompositingQuality,
Auto_ThanLong_obfusca.exe,535,TypeRef,System.Drawing.Graphics,set_InterpolationMode,
Auto_ThanLong_obfusca.exe,536,TypeRef,System.Drawing.Graphics,set_SmoothingMode,
Auto_ThanLong_obfusca.exe,537,TypeRef,System.Drawing.Graphics,set_PixelOffsetMode,
Auto_ThanLong_obfusca.exe,538,TypeRef,System.Drawing.Imaging.ImageAttributes,.ctor,
Auto_ThanLong_obfusca.exe,539,TypeRef,System.Drawing.Imaging.ImageAttributes,SetWrapMode,
Auto_ThanLong_obfusca.exe,540,TypeRef,System.Drawing.Image,get_Width,
Auto_ThanLong_obfusca.exe,541,TypeRef,System.Drawing.Image,get_Height,
Auto_ThanLong_obfusca.exe,542,TypeRef,System.Drawing.Graphics,DrawImage,
Auto_ThanLong_obfusca.exe,543,TypeRef,System.Drawing.Image,FromFile,
Auto_ThanLong_obfusca.exe,544,TypeRef,System.Drawing.Bitmap,GetPixel,
Auto_ThanLong_obfusca.exe,545,TypeRef,KAutoHelper.ADBHelper,Delay,
Auto_ThanLong_obfusca.exe,546,TypeRef,System.Threading.Thread,Abort,
Auto_ThanLong_obfusca.exe,547,TypeRef,System.Threading.Thread,.ctor,
Auto_ThanLong_obfusca.exe,548,TypeRef,System.Threading.Thread,Start,
Auto_ThanLong_obfusca.exe,549,TypeRef,System.IO.MemoryStream,.ctor,
Auto_ThanLong_obfusca.exe,550,TypeRef,System.Drawing.Imaging.ImageFormat,get_Jpeg,
Auto_ThanLong_obfusca.exe,551,TypeRef,System.Drawing.Image,Save,
Auto_ThanLong_obfusca.exe,552,TypeRef,System.IO.MemoryStream,ToArray,
Auto_ThanLong_obfusca.exe,553,TypeRef,System.Windows.FrameworkElement,get_DataContext,
Auto_ThanLong_obfusca.exe,554,TypeRef,Microsoft.Win32.OpenFileDialog,.ctor,
Auto_ThanLong_obfusca.exe,555,TypeRef,Microsoft.Win32.FileDialog,set_Filter,
Auto_ThanLong_obfusca.exe,556,TypeRef,Microsoft.Win32.FileDialog,set_Title,
Auto_ThanLong_obfusca.exe,557,TypeRef,Microsoft.Win32.CommonDialog,ShowDialog,
Auto_ThanLong_obfusca.exe,558,TypeRef,Microsoft.Win32.FileDialog,get_FileName,
Auto_ThanLong_obfusca.exe,559,TypeRef,System.Threading.Thread,Resume,
Auto_ThanLong_obfusca.exe,560,TypeRef,System.Threading.Thread,Suspend,
Auto_ThanLong_obfusca.exe,561,TypeRef,System.Runtime.CompilerServices.AsyncTaskMethodBuilder,AwaitUnsafeOnCompleted,
Auto_ThanLong_obfusca.exe,562,TypeRef,System.Runtime.CompilerServices.AsyncTaskMethodBuilder,SetException,
Auto_ThanLong_obfusca.exe,563,TypeRef,System.Runtime.CompilerServices.AsyncTaskMethodBuilder,SetResult,
Auto_ThanLong_obfusca.exe,564,TypeRef,AutoUpdaterDotNET.AutoUpdater,Start,auth_update
Auto_ThanLong_obfusca.exe,565,TypeRef,System.Diagnostics.Process,get_MainWindowTitle,
Auto_ThanLong_obfusca.exe,566,TypeRef,System.IntPtr,op_Equality,
Auto_ThanLong_obfusca.exe,567,TypeRef,System.IntPtr,ToString,
Auto_ThanLong_obfusca.exe,568,TypeRef,System.Drawing.Bitmap,.ctor,
Auto_ThanLong_obfusca.exe,569,TypeRef,System.Drawing.Image,Save,
Auto_ThanLong_obfusca.exe,570,TypeSpec,,get_Count,
Auto_ThanLong_obfusca.exe,571,TypeRef,System.Int32,Parse,
Auto_ThanLong_obfusca.exe,572,TypeSpec,,GetEnumerator,
Auto_ThanLong_obfusca.exe,573,TypeRef,System.Runtime.CompilerServices.TaskAwaiter,get_IsCompleted,
Auto_ThanLong_obfusca.exe,574,TypeRef,System.Runtime.CompilerServices.TaskAwaiter,GetResult,
Auto_ThanLong_obfusca.exe,575,TypeRef,AutoUpdaterDotNET.UpdateInfoEventArgs,get_IsUpdateAvailable,auth_update
Auto_ThanLong_obfusca.exe,576,TypeRef,System.Timers.Timer,Stop,
Auto_ThanLong_obfusca.exe,577,TypeRef,AutoUpdaterDotNET.AutoUpdater,DownloadUpdate,auth_update
Auto_ThanLong_obfusca.exe,578,TypeRef,System.Windows.Application,get_Current,
Auto_ThanLong_obfusca.exe,579,TypeRef,System.Windows.Threading.Dispatcher,InvokeAsync,
Auto_ThanLong_obfusca.exe,580,TypeRef,System.Windows.Threading.DispatcherOperation,GetAwaiter,
Auto_ThanLong_obfusca.exe,581,TypeRef,System.Exception,get_Message,
Auto_ThanLong_obfusca.exe,582,TypeSpec,,get_Result,
Auto_ThanLong_obfusca.exe,583,TypeSpec,,get_Result,
Auto_ThanLong_obfusca.exe,584,TypeRef,System.Linq.Enumerable,FirstOrDefault,
Auto_ThanLong_obfusca.exe,585,TypeSpec,,SetException,
Auto_ThanLong_obfusca.exe,586,TypeSpec,,SetResult,
Auto_ThanLong_obfusca.exe,587,TypeRef,System.Net.Http.MultipartFormDataContent,.ctor,
Auto_ThanLong_obfusca.exe,588,TypeRef,System.Net.Http.StringContent,.ctor,
Auto_ThanLong_obfusca.exe,589,TypeRef,System.Net.Http.MultipartFormDataContent,Add,
Auto_ThanLong_obfusca.exe,590,TypeRef,System.Net.Http.ByteArrayContent,.ctor,
Auto_ThanLong_obfusca.exe,591,TypeRef,System.Net.Http.MultipartFormDataContent,Add,
Auto_ThanLong_obfusca.exe,592,TypeRef,System.Net.Http.HttpResponseMessage,get_IsSuccessStatusCode,
Auto_ThanLong_obfusca.exe,593,TypeRef,System.String,Concat,
Auto_ThanLong_obfusca.exe,594,TypeSpec,,GetResult,
Auto_ThanLong_obfusca.exe,595,TypeSpec,,GetAwaiter,
Auto_ThanLong_obfusca.exe,596,TypeSpec,,get_IsCompleted,
Auto_ThanLong_obfusca.exe,597,TypeRef,System.Random,Next,
Auto_ThanLong_obfusca.exe,598,TypeSpec,,.ctor,
Auto_ThanLong_obfusca.exe,599,TypeSpec,,Add,
Auto_ThanLong_obfusca.exe,600,TypeSpec,,.ctor,
Auto_ThanLong_obfusca.exe,601,TypeSpec,,.ctor,
Auto_ThanLong_obfusca.exe,602,TypeRef,System.Environment,GetFolderPath,
Auto_ThanLong_obfusca.exe,603,TypeRef,System.IO.Directory,GetParent,
Auto_ThanLong_obfusca.exe,604,TypeRef,System.Convert,ToInt32,
Auto_ThanLong_obfusca.exe,605,TypeRef,KAutoHelper.ProcessHelper,GetNetStatPorts,
Auto_ThanLong_obfusca.exe,606,TypeRef,System.Diagnostics.Process,GetProcessById,
Auto_ThanLong_obfusca.exe,607,TypeRef,KAutoHelper.Port,get_port_number,
Auto_ThanLong_obfusca.exe,608,TypeRef,KAutoHelper.Port,get_pid,
KAutoHelper.dll,1,TypeRef,System.Runtime.CompilerServices.CompilationRelaxationsAttribute,.ctor,
KAutoHelper.dll,2,TypeRef,System.Runtime.CompilerServices.RuntimeCompatibilityAttribute,.ctor,
KAutoHelper.dll,3,TypeRef,System.Diagnostics.DebuggableAttribute,.ctor,
KAutoHelper.dll,4,TypeRef,System.Reflection.AssemblyTitleAttribute,.ctor,
KAutoHelper.dll,5,TypeRef,System.Reflection.AssemblyDescriptionAttribute,.ctor,
KAutoHelper.dll,6,TypeRef,System.Reflection.AssemblyConfigurationAttribute,.ctor,
KAutoHelper.dll,7,TypeRef,System.Reflection.AssemblyCompanyAttribute,.ctor,
KAutoHelper.dll,8,TypeRef,System.Reflection.AssemblyProductAttribute,.ctor,
KAutoHelper.dll,9,TypeRef,System.Reflection.AssemblyCopyrightAttribute,.ctor,
KAutoHelper.dll,10,TypeRef,System.Reflection.AssemblyTrademarkAttribute,.ctor,
KAutoHelper.dll,11,TypeRef,System.Runtime.InteropServices.ComVisibleAttribute,.ctor,
KAutoHelper.dll,12,TypeRef,System.Runtime.InteropServices.GuidAttribute,.ctor,
KAutoHelper.dll,13,TypeRef,System.Reflection.AssemblyFileVersionAttribute,.ctor,
KAutoHelper.dll,14,TypeRef,System.Runtime.Versioning.TargetFrameworkAttribute,.ctor,
KAutoHelper.dll,15,TypeRef,System.Runtime.CompilerServices.CompilerGeneratedAttribute,.ctor,
KAutoHelper.dll,16,TypeRef,System.Diagnostics.DebuggerBrowsableAttribute,.ctor,
KAutoHelper.dll,17,TypeRef,System.FlagsAttribute,.ctor,
KAutoHelper.dll,18,TypeRef,System.String,Concat,
KAutoHelper.dll,19,TypeRef,System.IO.File,Exists,
KAutoHelper.dll,20,TypeRef,System.Diagnostics.Process,.ctor,
KAutoHelper.dll,21,TypeRef,System.Diagnostics.ProcessStartInfo,.ctor,
KAutoHelper.dll,22,TypeRef,System.Diagnostics.ProcessStartInfo,set_WorkingDirectory,
KAutoHelper.dll,23,TypeRef,System.Diagnostics.ProcessStartInfo,set_FileName,
KAutoHelper.dll,24,TypeRef,System.Diagnostics.ProcessStartInfo,set_CreateNoWindow,
KAutoHelper.dll,25,TypeRef,System.Diagnostics.ProcessStartInfo,set_UseShellExecute,
KAutoHelper.dll,26,TypeRef,System.Diagnostics.ProcessStartInfo,set_WindowStyle,
KAutoHelper.dll,27,TypeRef,System.Diagnostics.ProcessStartInfo,set_RedirectStandardInput,
KAutoHelper.dll,28,TypeRef,System.Diagnostics.ProcessStartInfo,set_RedirectStandardOutput,
KAutoHelper.dll,29,TypeRef,System.Diagnostics.Process,set_StartInfo,
KAutoHelper.dll,30,TypeRef,System.Diagnostics.Process,Start,
KAutoHelper.dll,31,TypeRef,System.Diagnostics.Process,get_StandardInput,
KAutoHelper.dll,32,TypeRef,System.IO.TextWriter,WriteLine,
KAutoHelper.dll,33,TypeRef,System.IO.TextWriter,Flush,
KAutoHelper.dll,34,TypeRef,System.IO.TextWriter,Close,
KAutoHelper.dll,35,TypeRef,System.Diagnostics.Process,WaitForExit,
KAutoHelper.dll,36,TypeRef,System.Diagnostics.Process,get_StandardOutput,
KAutoHelper.dll,37,TypeRef,System.IO.TextReader,ReadToEnd,
KAutoHelper.dll,38,TypeSpec,,.ctor,
KAutoHelper.dll,39,TypeRef,System.Text.RegularExpressions.Regex,Matches,
KAutoHelper.dll,40,TypeRef,System.Text.RegularExpressions.MatchCollection,get_Count,
KAutoHelper.dll,41,TypeRef,System.Text.RegularExpressions.MatchCollection,get_Item,
KAutoHelper.dll,42,TypeRef,System.Text.RegularExpressions.Match,get_Groups,
KAutoHelper.dll,43,TypeRef,System.Text.RegularExpressions.GroupCollection,get_Item,
KAutoHelper.dll,44,TypeRef,System.Text.RegularExpressions.Capture,get_Value,
KAutoHelper.dll,45,TypeRef,System.Text.RegularExpressions.Regex,Split,
KAutoHelper.dll,46,TypeRef,System.String,IsNullOrEmpty,
KAutoHelper.dll,47,TypeRef,System.String,op_Inequality,
KAutoHelper.dll,48,TypeRef,System.String,Trim,
KAutoHelper.dll,49,TypeRef,System.String,Replace,
KAutoHelper.dll,50,TypeSpec,,Add,
KAutoHelper.dll,51,TypeRef,System.Drawing.Point,get_X,
KAutoHelper.dll,52,TypeRef,System.Drawing.Point,get_Y,
KAutoHelper.dll,53,TypeRef,System.String,Format,
KAutoHelper.dll,54,TypeRef,System.String,Concat,
KAutoHelper.dll,55,TypeRef,System.String,Format,
KAutoHelper.dll,56,TypeRef,System.String,Format,
KAutoHelper.dll,57,TypeRef,System.String,Format,
KAutoHelper.dll,58,TypeRef,System.String,IndexOf,
KAutoHelper.dll,59,TypeRef,System.String,Substring,
KAutoHelper.dll,60,TypeRef,System.String,IndexOf,
KAutoHelper.dll,61,TypeRef,System.String,Substring,
KAutoHelper.dll,62,TypeRef,System.String,Split,
KAutoHelper.dll,63,TypeRef,System.Convert,ToInt32,
KAutoHelper.dll,64,TypeRef,System.Drawing.Point,.ctor,
KAutoHelper.dll,65,TypeSpec,,get_Count,
KAutoHelper.dll,66,TypeRef,System.Linq.Enumerable,First,
KAutoHelper.dll,67,TypeRef,System.IO.Path,GetFileNameWithoutExtension,
KAutoHelper.dll,68,TypeRef,System.IO.Path,GetExtension,
KAutoHelper.dll,69,TypeRef,System.IO.File,Delete,
KAutoHelper.dll,70,TypeRef,System.Environment,get_NewLine,
KAutoHelper.dll,71,TypeRef,System.String,Concat,
KAutoHelper.dll,72,TypeRef,System.Drawing.Bitmap,.ctor,
KAutoHelper.dll,73,TypeRef,System.Drawing.Bitmap,.ctor,
KAutoHelper.dll,74,TypeRef,System.IDisposable,Dispose,
KAutoHelper.dll,75,TypeRef,System.String,Concat,
KAutoHelper.dll,76,TypeRef,System.String,Concat,
KAutoHelper.dll,77,TypeRef,System.Threading.CancellationToken,get_IsCancellationRequested,
KAutoHelper.dll,78,TypeRef,System.String,Concat,
KAutoHelper.dll,79,TypeRef,System.TimeSpan,FromMilliseconds,
KAutoHelper.dll,80,TypeRef,System.Threading.Thread,Sleep,
KAutoHelper.dll,81,TypeRef,System.IO.DirectoryInfo,.ctor,
KAutoHelper.dll,82,TypeRef,System.IO.DirectoryInfo,GetFiles,
KAutoHelper.dll,83,TypeRef,System.IO.FileSystemInfo,get_FullName,
KAutoHelper.dll,84,TypeRef,System.Drawing.Image,FromFile,
KAutoHelper.dll,85,TypeSpec,,get_HasValue,
KAutoHelper.dll,86,TypeSpec,,get_Value,
KAutoHelper.dll,87,TypeRef,System.Object,.ctor,
KAutoHelper.dll,88,TypeRef,System.Drawing.Bitmap,GetHbitmap,
KAutoHelper.dll,89,TypeRef,System.IntPtr,Zero,
KAutoHelper.dll,90,TypeRef,System.Windows.Int32Rect,get_Empty,
KAutoHelper.dll,91,TypeRef,System.Windows.Media.Imaging.BitmapSizeOptions,FromEmptyOptions,
KAutoHelper.dll,92,TypeRef,System.Windows.Interop.Imaging,CreateBitmapSourceFromHBitmap,
KAutoHelper.dll,93,TypeSpec,,.ctor,
KAutoHelper.dll,94,TypeRef,System.Environment,GetFolderPath,
KAutoHelper.dll,95,TypeRef,System.IO.Directory,GetParent,
KAutoHelper.dll,96,TypeRef,System.IO.File,ReadAllLines,
KAutoHelper.dll,97,TypeSpec,,Add,
KAutoHelper.dll,98,TypeSpec,,.ctor,
KAutoHelper.dll,99,TypeRef,System.Linq.Enumerable,Where,
KAutoHelper.dll,100,TypeRef,System.Linq.Enumerable,FirstOrDefault,
KAutoHelper.dll,101,TypeSpec,,.ctor,
KAutoHelper.dll,102,TypeRef,System.Diagnostics.Process,GetProcessById,
KAutoHelper.dll,103,TypeRef,System.Diagnostics.Process,get_MainWindowTitle,
KAutoHelper.dll,104,TypeRef,System.Diagnostics.Process,GetProcesses,
KAutoHelper.dll,105,TypeSpec,,.ctor,
KAutoHelper.dll,106,TypeRef,System.Diagnostics.Process,get_MainWindowHandle,
KAutoHelper.dll,107,TypeRef,System.String,op_Equality,
KAutoHelper.dll,108,TypeSpec,,Add,
KAutoHelper.dll,109,TypeSpec,,.ctor,
KAutoHelper.dll,110,TypeSpec,,GetEnumerator,
KAutoHelper.dll,111,TypeSpec,,get_Current,
KAutoHelper.dll,112,TypeRef,System.Collections.IEnumerator,MoveNext,
KAutoHelper.dll,113,TypeRef,System.IntPtr,op_Inequality,
KAutoHelper.dll,114,TypeRef,System.Runtime.InteropServices.GCHandle,Alloc,
KAutoHelper.dll,115,TypeRef,System.Runtime.InteropServices.GCHandle,ToIntPtr,
KAutoHelper.dll,116,TypeRef,System.Runtime.InteropServices.GCHandle,Free,
KAutoHelper.dll,117,TypeSpec,,.ctor,
KAutoHelper.dll,118,TypeSpec,,Find,
KAutoHelper.dll,119,TypeSpec,,.ctor,
KAutoHelper.dll,120,TypeRef,System.Linq.Enumerable,ToList,
KAutoHelper.dll,121,TypeRef,System.String,StartsWith,
KAutoHelper.dll,122,TypeRef,System.IntPtr,.ctor,
KAutoHelper.dll,123,TypeRef,System.TimeSpan,FromSeconds,
KAutoHelper.dll,124,TypeRef,System.String,ToLower,
KAutoHelper.dll,125,TypeRef,System.String,get_Chars,
KAutoHelper.dll,126,TypeRef,System.String,get_Length,
KAutoHelper.dll,127,TypeRef,System.Windows.Forms.Clipboard,SetText,
KAutoHelper.dll,128,TypeRef,System.Type,GetTypeFromHandle,
KAutoHelper.dll,129,TypeRef,System.Runtime.InteropServices.Marshal,SizeOf,
KAutoHelper.dll,130,TypeRef,System.Exception,.ctor,
KAutoHelper.dll,131,TypeRef,System.Windows.Forms.Cursor,set_Position,
KAutoHelper.dll,132,TypeRef,System.UIntPtr,Zero,
KAutoHelper.dll,133,TypeSpec,,.ctor,
KAutoHelper.dll,134,TypeRef,System.Drawing.Point,set_X,
KAutoHelper.dll,135,TypeRef,System.Drawing.Point,set_Y,
KAutoHelper.dll,136,TypeRef,System.Text.StringBuilder,.ctor,
KAutoHelper.dll,137,TypeRef,System.Object,ToString,
KAutoHelper.dll,138,TypeRef,System.IntPtr,op_Explicit,
KAutoHelper.dll,139,TypeRef,System.Diagnostics.Process,GetProcessesByName,
KAutoHelper.dll,140,TypeRef,System.Drawing.Image,FromHbitmap,
KAutoHelper.dll,141,TypeRef,System.Drawing.Image,get_Size,
KAutoHelper.dll,142,TypeRef,System.Drawing.Size,get_Width,
KAutoHelper.dll,143,TypeRef,System.Drawing.Size,get_Height,
KAutoHelper.dll,144,TypeRef,System.Drawing.Rectangle,.ctor,
KAutoHelper.dll,145,TypeRef,System.Drawing.Bitmap,.ctor,
KAutoHelper.dll,146,TypeRef,System.Drawing.Image,get_HorizontalResolution,
KAutoHelper.dll,147,TypeRef,System.Drawing.Image,get_VerticalResolution,
KAutoHelper.dll,148,TypeRef,System.Drawing.Bitmap,SetResolution,
KAutoHelper.dll,149,TypeRef,System.Drawing.Graphics,FromImage,
KAutoHelper.dll,150,TypeRef,System.Drawing.Graphics,set_CompositingMode,
KAutoHelper.dll,151,TypeRef,System.Drawing.Graphics,set_CompositingQuality,
KAutoHelper.dll,152,TypeRef,System.Drawing.Graphics,set_InterpolationMode,
KAutoHelper.dll,153,TypeRef,System.Drawing.Graphics,set_SmoothingMode,
KAutoHelper.dll,154,TypeRef,System.Drawing.Graphics,set_PixelOffsetMode,
KAutoHelper.dll,155,TypeRef,System.Drawing.Imaging.ImageAttributes,.ctor,
KAutoHelper.dll,156,TypeRef,System.Drawing.Imaging.ImageAttributes,SetWrapMode,
KAutoHelper.dll,157,TypeRef,System.Drawing.Image,get_Width,
KAutoHelper.dll,158,TypeRef,System.Drawing.Image,get_Height,
KAutoHelper.dll,159,TypeRef,System.Drawing.Graphics,DrawImage,
KAutoHelper.dll,160,TypeRef,System.Drawing.Image,Save,
KAutoHelper.dll,161,TypeRef,System.Drawing.Bitmap,.ctor,
KAutoHelper.dll,162,TypeRef,System.Drawing.Graphics,CopyFromScreen,
KAutoHelper.dll,163,TypeRef,System.Drawing.Rectangle,get_Width,
KAutoHelper.dll,164,TypeRef,System.Drawing.Rectangle,get_Height,
KAutoHelper.dll,165,TypeRef,System.Drawing.Graphics,DrawImage,
KAutoHelper.dll,166,TypeSpec,,.ctor,
KAutoHelper.dll,167,TypeSpec,,Copy,
KAutoHelper.dll,168,TypeSpec,,MatchTemplate,
KAutoHelper.dll,169,TypeSpec,,MinMax,
KAutoHelper.dll,170,TypeSpec,,get_Size,
KAutoHelper.dll,171,TypeRef,System.Drawing.Rectangle,.ctor,
KAutoHelper.dll,172,TypeRef,System.Drawing.Color,get_Red,
KAutoHelper.dll,173,TypeRef,Emgu.CV.Structure.Bgr,.ctor,
KAutoHelper.dll,174,TypeSpec,,Draw,
KAutoHelper.dll,175,TypeSpec,,ToBitmap,
KAutoHelper.dll,176,TypeRef,System.GC,Collect,
KAutoHelper.dll,177,TypeRef,System.GC,WaitForPendingFinalizers,
KAutoHelper.dll,178,TypeSpec,,.ctor,
KAutoHelper.dll,179,TypeRef,System.Drawing.Color,get_Blue,
KAutoHelper.dll,180,TypeSpec,,Add,
KAutoHelper.dll,181,TypeRef,System.Drawing.Color,ToArgb,
KAutoHelper.dll,182,TypeRef,System.Drawing.Bitmap,GetPixel,
KAutoHelper.dll,183,TypeRef,System.Int32,Equals,
KAutoHelper.dll,184,TypeRef,System.Windows.Media.ColorConverter,ConvertFromString,
KAutoHelper.dll,185,TypeSpec,,.ctor,
KAutoHelper.dll,186,TypeSpec,,ToBitmap,
KAutoHelper.dll,187,TypeRef,System.Drawing.Image,Dispose,
KAutoHelper.dll,188,TypeRef,System.IO.FileSystemInfo,get_Name,
KAutoHelper.dll,189,TypeRef,Emgu.CV.Structure.Gray,.ctor,
KAutoHelper.dll,190,TypeSpec,,ThresholdBinary,
KAutoHelper.dll,191,TypeRef,System.Drawing.Color,get_R,
KAutoHelper.dll,192,TypeRef,System.Drawing.Color,get_G,
KAutoHelper.dll,193,TypeRef,System.Drawing.Color,get_B,
KAutoHelper.dll,194,TypeRef,System.Drawing.Color,get_Transparent,
KAutoHelper.dll,195,TypeRef,System.Drawing.Bitmap,SetPixel,
KAutoHelper.dll,196,TypeRef,System.Drawing.Color,get_Black,
KAutoHelper.dll,197,TypeRef,System.Drawing.Color,get_A,
KAutoHelper.dll,198,TypeRef,System.Drawing.Color,get_White,
KAutoHelper.dll,199,TypeRef,System.Drawing.Graphics,DrawImage,
KAutoHelper.dll,200,TypeRef,System.Drawing.Color,get_Name,
KAutoHelper.dll,201,TypeSpec,,.ctor,
KAutoHelper.dll,202,TypeSpec,,get_Item,
KAutoHelper.dll,203,TypeSpec,,Add,
KAutoHelper.dll,204,TypeSpec,,get_Item,
KAutoHelper.dll,205,TypeRef,System.Drawing.Size,.ctor,
KAutoHelper.dll,206,TypeRef,System.Drawing.Bitmap,.ctor,
KAutoHelper.dll,207,TypeRef,System.Object,Equals,
KAutoHelper.dll,208,TypeRef,System.IO.Directory,Exists,
KAutoHelper.dll,209,TypeRef,System.IO.Directory,CreateDirectory,
KAutoHelper.dll,210,TypeSpec,,.ctor,
KAutoHelper.dll,211,TypeRef,System.Drawing.Color,FromArgb,
KAutoHelper.dll,212,TypeSpec,,Add,
KAutoHelper.dll,213,TypeSpec,,GetEnumerator,
KAutoHelper.dll,214,TypeSpec,,get_Current,
KAutoHelper.dll,215,TypeSpec,,MoveNext,
KAutoHelper.dll,216,TypeRef,System.Drawing.Image,Save,
KAutoHelper.dll,217,TypeRef,System.IntPtr,Equals,
KAutoHelper.dll,218,TypeRef,System.String,Contains,
KAutoHelper.dll,219,TypeRef,System.String,Empty,
KAutoHelper.dll,220,TypeRef,System.Runtime.InteropServices.Marshal,AllocCoTaskMem,
KAutoHelper.dll,221,TypeRef,System.String,ToCharArray,
KAutoHelper.dll,222,TypeRef,System.Runtime.InteropServices.Marshal,Copy,
KAutoHelper.dll,223,TypeRef,System.Runtime.InteropServices.Marshal,PtrToStringAuto,
KAutoHelper.dll,224,TypeRef,System.Runtime.InteropServices.Marshal,FreeCoTaskMem,
KAutoHelper.dll,225,TypeSpec,,.ctor,
KAutoHelper.dll,226,TypeRef,System.Diagnostics.ProcessStartInfo,set_Arguments,
KAutoHelper.dll,227,TypeRef,System.Diagnostics.ProcessStartInfo,set_RedirectStandardError,
KAutoHelper.dll,228,TypeRef,System.Diagnostics.Process,get_StandardError,
KAutoHelper.dll,229,TypeRef,System.Diagnostics.Process,get_ExitCode,
KAutoHelper.dll,230,TypeRef,System.Int32,ToString,
KAutoHelper.dll,231,TypeRef,System.String,Equals,
KAutoHelper.dll,232,TypeRef,System.Text.RegularExpressions.Regex,Replace,
KAutoHelper.dll,233,TypeRef,System.Convert,ToInt16,
KAutoHelper.dll,234,TypeSpec,,Add,
KAutoHelper.dll,235,TypeRef,System.Diagnostics.Process,get_ProcessName,
KAutoHelper.dll,236,TypeRef,System.Diagnostics.Process,GetCurrentProcess,
KAutoHelper.dll,237,TypeRef,System.Diagnostics.Process,get_Handle,
KAutoHelper.dll,238,TypeRef,System.Runtime.InteropServices.Marshal,SizeOf,
KAutoHelper.dll,239,TypeRef,System.ComponentModel.Win32Exception,.ctor,
KAutoHelper.dll,240,TypeRef,System.IntPtr,ToInt32,
KAutoHelper.dll,241,TypeRef,System.Runtime.InteropServices.GCHandle,FromIntPtr,
KAutoHelper.dll,242,TypeRef,System.Runtime.InteropServices.GCHandle,get_Target,
KAutoHelper.dll,243,TypeRef,System.Linq.Enumerable,FirstOrDefault,
KAutoHelper.dll,244,TypeRef,System.Diagnostics.Process,get_Id,
